"Stand_CN","Stand_ID","Variant","Inv_Year","Groups","AddFiles","FVSKeywords","Latitude","Longitude","Region","Forest","District","Compartment","Location","Ecoregion","PV_Code","PV_Ref_Code","Age","Aspect","Slope","Elevation","ElevFt","Basal_Area_Factor","Inv_Plot_Size","Brk_DBH","Num_Plots","NonStk_Plots","Sam_Wt","Stk_Pcnt","DG_Trans","DG_Measure","HTG_Trans","HTG_Measure","Mort_Measure","Max_Ba","Max_SDI","Site_Species","Site_Index","Model_Type","Physio_Region","Forest_Type","County","Fuel_Model","Fuel_0_25","Fuel_25_1","Fuel_0_1","Fuel_1_3","Fuel_3_6","Fuel_6_12","Fuel_gt_12","Fuel_Litter","Fuel_Duff","Photo_Ref","Photo_code","GIS_ID","state","streamType","streamSize"
"134049","7963","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,31,75.00,7.00,,151.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",116.00,,,,,,,,,,,,,,,,"Y",7963,"OR","FISH","Small"
"2088","7964","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,238.00,43.00,,458.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7964,"OR",,
"2010","7965","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,80,135.00,13.00,,130.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7965,"OR",,
"369","7966","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,79.00,25.00,,462.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7966,"OR",,
"2022","7967","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,274.00,29.00,,247.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7967,"OR",,
"2010","7968","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,80,143.00,24.00,,101.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",7968,"OR",,
"2010","7969","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,80,121.00,8.00,,143.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",7969,"OR",,
"141372","797","OP",2014,"0",,,,,6,12,,,612,,"CDS217",,23,298.93,28.82,,165.99,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,797,"OR","N",
"2088","7970","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,114.00,46.00,,467.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7970,"OR",,
"107245","7971","OP",2014,"0",,,,,6,12,,,612,,"CDS522",,64,154.00,44.00,,328.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7971,"OR",,
"2088","7972","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,147.00,24.00,,470.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7972,"OR",,
"2088","7973","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,65.00,26.00,,396.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7973,"OR","FISH","Large"
"2088","7974","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,172.00,11.00,,506.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7974,"OR",,
"369","7975","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,284.00,28.00,,446.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",115.00,,,,,,,,,,,,,,,,"Y",7975,"OR",,
"30583","7976","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,152.00,22.00,,406.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",7976,"OR",,
"80999","7977","OP",2014,"0",,,,,6,12,,,612,,"CDC714",,23,63.00,58.00,,600.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7977,"OR",,
"2088","7978","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,151.00,21.00,,498.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7978,"OR","FISH","Medium"
"2088","7979","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,173.00,14.00,,414.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",7979,"OR",,
"30014","798","OP",2014,"0",,,,,6,11,,,611,,"CHF121",,40,313.34,29.61,,224.35,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,798,"OR","N",
"7","7980","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,39,124.00,46.00,,249.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7980,"OR",,
"107338","7981","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,119.00,31.00,,442.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",7981,"OR","N","Small"
"2088","7982","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,175.00,23.00,,394.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7982,"OR",,
"82060","7983","OP",2014,"0",,,,,6,12,,,612,,"CDC710",,83,131.00,21.00,,586.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7983,"OR",,
"369","7984","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,139.00,39.00,,393.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7984,"OR",,
"2040","7985","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,32,180.00,37.00,,179.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7985,"OR",,
"30583","7986","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,135.00,22.00,,492.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",7986,"OR",,
"88095","7987","OP",2014,"0",,,,,6,12,,,612,,"CDS512",,90,134.00,45.00,,285.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",7987,"OR",,
"2088","7988","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,79.00,32.00,,457.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",7988,"OR",,
"2022","7989","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,185.00,28.00,,277.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",7989,"OR",,
"141372","799","OP",2014,"0",,,,,6,12,,,612,,"CDS217",,23,225.93,17.06,,257.42,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,799,"OR","N",
"107245","7990","OP",2014,"0",,,,,6,12,,,612,,"CDS522",,64,144.00,34.00,,392.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7990,"OR",,
"107338","7991","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,57.00,34.00,,441.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7991,"OR",,
"2022","7992","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,282.00,19.00,,222.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",7992,"OR","N","Medium"
"2088","7993","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,266.00,16.00,,393.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",7993,"OR",,
"84179","7994","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,69,129.00,42.00,,263.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7994,"OR",,
"1998","7995","OP",2014,"0",,,,,6,6,,,606,,"n.a.",,42,188.00,23.00,,422.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7995,"OR","FISH","Small"
"141764","7996","OP",2014,"0",,,,,6,12,,,612,,"CH",,84,197.00,43.00,,412.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",7996,"OR",,
"2088","7997","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,113.00,25.00,,475.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",7997,"OR",,
"2132","7998","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,46,138.00,39.00,,239.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",7998,"OR","FISH","Small"
"2088","7999","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,116.00,18.00,,517.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",7999,"OR",,
"84694","8","OP",2014,"0",,,,,6,12,,,612,,"CHF142",,50,202.27,42.20,,190.03,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,8,"OR","N","Small"
"84128","80","OP",2014,"0",,,,,6,12,,,612,,,,33,248.16,19.43,,200.07,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",118.00,,,,,,,,,,,,,,,,,80,"OR",,
"140988","800","OP",2014,"0",,,,,6,12,,,612,,"CD",,29,300.67,13.16,,271.31,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,800,"OR",,
"134625","8000","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,34,252.00,42.00,,263.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",8000,"OR",,
"30596","8001","OP",2014,"0",,,,,6,3,,,603,,"CHF122",,55,197.00,26.00,,205.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8001,"OR",,
"7","8002","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,39,178.00,38.00,,385.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8002,"OR",,
"369","8003","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,254.00,18.00,,350.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8003,"OR","FISH","Large"
"2022","8004","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,148.00,31.00,,281.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8004,"OR",,
"344","8005","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,17,142.00,55.00,,462.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8005,"OR",,
"88095","8006","OP",2014,"0",,,,,6,12,,,612,,"CDS512",,90,134.00,33.00,,325.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8006,"OR",,
"135985","8007","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,113,52.00,18.00,,135.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8007,"OR",,
"145968","8008","OP",2014,"0",,,,,6,12,,,612,,"CDC715",,71,168.00,22.00,,500.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",8008,"OR",,
"89414","8009","OP",2014,"0",,,,,6,12,,,612,,"CHF124",,32,180.00,27.00,,456.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",8009,"OR",,
"145696","801","OP",2014,"0",,,,,6,12,,,612,,"CDS512",,36,239.52,44.04,,221.73,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,801,"OR",,
"2132","8010","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,46,253.00,13.00,,203.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8010,"OR","N","Small"
"89414","8011","OP",2014,"0",,,,,6,12,,,612,,"CHF124",,32,138.00,43.00,,387.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8011,"OR",,
"107338","8012","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,127.00,34.00,,349.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8012,"OR",,
"2088","8013","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,124.00,33.00,,601.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8013,"OR",,
"107338","8014","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,66.00,38.00,,319.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8014,"OR",,
"141573","8015","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,83.00,38.00,,557.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8015,"OR",,
"141764","8016","OP",2014,"0",,,,,6,12,,,612,,"CH",,84,169.00,43.00,,357.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",8016,"OR",,
"369","8017","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,195.00,45.00,,315.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8017,"OR",,
"30580","8018","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,46,152.00,52.00,,436.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8018,"OR",,
"2088","8019","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,164.00,12.00,,405.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8019,"OR",,
"1975","802","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,22,194.32,30.95,,400.75,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,802,"OR",,
"2022","8020","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,290.00,42.00,,305.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8020,"OR",,
"84179","8021","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,69,80.00,51.00,,270.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",8021,"OR",,
"369","8022","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,211.00,56.00,,262.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8022,"OR",,
"2011","8023","OP",2014,"0",,,,,6,6,,,606,,"n.a.",,42,226.00,47.00,,334.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",8023,"OR",,
"107338","8024","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,131.00,35.00,,414.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",8024,"OR",,
"30582","8025","OP",2014,"0",,,,,6,12,,,612,,"CHS222",,65,246.00,31.00,,429.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8025,"OR",,
"82272","8026","OP",2014,"0",,,,,6,12,,,612,,"CD",,67,182.00,21.00,,721.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8026,"OR","N","Small"
"78950","8027","OP",2014,"0",,,,,6,12,,,612,,"CD",,27,52.00,33.00,,447.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",8027,"OR",,
"84179","8028","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,69,73.00,41.00,,345.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8028,"OR",,
"2088","8029","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,147.00,18.00,,608.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8029,"OR",,
"1922","803","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,40,195.87,83.10,,628.28,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",118.50,,,,,,,,,,,,,,,,,803,"OR",,
"2088","8030","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,130.00,33.00,,425.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8030,"OR",,
"2088","8031","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,115.00,25.00,,350.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8031,"OR",,
"2022","8032","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,207.00,19.00,,310.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8032,"OR",,
"30583","8033","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,151.00,8.00,,533.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8033,"OR",,
"84179","8034","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,69,61.00,31.00,,282.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8034,"OR",,
"107338","8035","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,288.00,19.00,,380.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",8035,"OR",,
"2088","8036","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,119.00,21.00,,419.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8036,"OR",,
"30583","8037","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,177.00,22.00,,596.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8037,"OR",,
"30583","8038","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,190.00,22.00,,474.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8038,"OR",,
"369","8039","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,141.00,38.00,,400.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8039,"OR",,
"1916","804","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,35,219.67,76.06,,384.59,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,804,"OR",,
"2000","8040","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,60,189.00,17.00,,532.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8040,"OR",,
"30551","8041","OP",2014,"0",,,,,6,12,,,612,,"CHS221",,55,64.00,38.00,,551.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8041,"OR",,
"2088","8042","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,202.00,12.00,,397.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8042,"OR",,
"2022","8043","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,60.00,43.00,,226.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8043,"OR",,
"129525","8044","OP",2014,"0",,,,,6,3,,,603,,"CHS156",,35,249.00,77.00,,559.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8044,"OR",,
"30477","8045","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,212,153.00,30.00,,465.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",8045,"OR","FISH","Small"
"253","8046","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,60,158.00,35.00,,244.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8046,"OR",,
"1998","8047","OP",2014,"0",,,,,6,6,,,606,,"n.a.",,42,104.00,25.00,,463.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8047,"OR",,
"369","8048","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,160.00,35.00,,363.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",110.00,,,,,,,,,,,,,,,,"Y",8048,"OR","N","Small"
"83927","8049","OP",2014,"0",,,,,6,12,,,612,,"CHS230",,68,97.00,30.00,,360.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8049,"OR",,
"26171","805","OP",2014,"0",,,,,6,12,,,612,,"CHF122",,92,214.27,60.14,,292.48,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,805,"OR",,
"134625","8050","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,34,111.00,17.00,,143.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8050,"OR","FISH","Small"
"369","8051","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,300.00,28.00,,393.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8051,"OR",,
"2040","8052","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,32,281.00,19.00,,371.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8052,"OR",,
"30583","8053","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,217.00,22.00,,392.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8053,"OR",,
"2088","8054","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,66.00,13.00,,442.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8054,"OR",,
"360","8055","OP",2014,"0",,,,,6,3,,,603,,"n.a.",,30,203.00,26.00,,162.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",113.00,,,,,,,,,,,,,,,,"Y",8055,"OR",,
"107338","8056","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,149.00,10.00,,501.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",8056,"OR","FISH","Medium"
"369","8057","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,235.00,27.00,,432.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8057,"OR",,
"78588","8058","OP",2014,"0",,,,,6,12,,,612,,"CD",,65,271.00,30.00,,309.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8058,"OR",,
"2010","8059","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,80,279.00,18.00,,163.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8059,"OR",,
"78944","806","OP",2014,"0",,,,,6,12,,,612,,"CHS151",,69,188.04,44.52,,448.10,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,806,"OR",,
"2088","8060","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,131.00,30.00,,395.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8060,"OR","FISH","Small"
"135985","8061","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,113,86.00,26.00,,161.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8061,"OR",,
"2088","8062","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,208.00,16.00,,398.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8062,"OR",,
"7","8063","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,39,209.00,25.00,,270.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",114.00,,,,,,,,,,,,,,,,"Y",8063,"OR",,
"88095","8064","OP",2014,"0",,,,,6,12,,,612,,"CDS512",,90,151.00,45.00,,262.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8064,"OR",,
"2022","8065","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,70,274.00,28.00,,251.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8065,"OR",,
"2010","8066","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,80,273.00,17.00,,205.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8066,"OR",,
"2000","8067","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,60,190.00,20.00,,474.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",112.00,,,,,,,,,,,,,,,,"Y",8067,"OR",,
"2088","8068","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,115.00,32.00,,397.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",111.00,,,,,,,,,,,,,,,,"Y",8068,"OR",,
